=== gpt_oss_120b | run_id=run_20260521 ===
>>> regime=vanilla  sample=0  20:37:18Z

============================================================
  Model:   gpt_oss_120b (openai/gpt-oss-120b-maas)
  Regime:  vanilla  |  Sample: 0  |  Run: run_20260521
  Progress: 117/140 | Rate: 0.15/s | ETA: 2.5m
  Progress: 118/140 | Rate: 0.15/s | ETA: 2.4m
  Progress: 119/140 | Rate: 0.15/s | ETA: 2.3m
  Progress: 120/140 | Rate: 0.15/s | ETA: 2.2m
  Progress: 121/140 | Rate: 0.15/s | ETA: 2.1m
  Progress: 122/140 | Rate: 0.15/s | ETA: 1.9m
  Progress: 123/140 | Rate: 0.16/s | ETA: 1.8m
  Progress: 124/140 | Rate: 0.16/s | ETA: 1.7m
  Progress: 125/140 | Rate: 0.16/s | ETA: 1.6m
  Progress: 126/140 | Rate: 0.16/s | ETA: 1.5m
  Progress: 127/140 | Rate: 0.16/s | ETA: 1.4m
  Progress: 128/140 | Rate: 0.16/s | ETA: 1.3m
  Progress: 129/140 | Rate: 0.16/s | ETA: 1.2m
  Progress: 130/140 | Rate: 0.16/s | ETA: 1.0m
  Progress: 131/140 | Rate: 0.16/s | ETA: 0.9m
  Progress: 132/140 | Rate: 0.16/s | ETA: 0.8m
  Progress: 133/140 | Rate: 0.16/s | ETA: 0.7m
  Progress: 134/140 | Rate: 0.16/s | ETA: 0.6m
  Progress: 135/140 | Rate: 0.16/s | ETA: 0.5m
  Progress: 136/140 | Rate: 0.16/s | ETA: 0.4m
  Progress: 137/140 | Rate: 0.16/s | ETA: 0.3m
  Progress: 138/140 | Rate: 0.16/s | ETA: 0.2m
  Progress: 139/140 | Rate: 0.16/s | ETA: 0.1m
  Progress: 140/140 | Rate: 0.16/s | ETA: 0.0m

✔ Done. 140 responses in 881.2s (0.16/s)
>>> regime=clarification_first  sample=0  23:08:24Z

============================================================
  Model:   gpt_oss_120b (openai/gpt-oss-120b-maas)
  Regime:  clarification_first  |  Sample: 0  |  Run: run_20260521
  Output:  /home/satvik/Documents/CIKM/runs/run_20260521/responses/gpt_oss_120b_clarification_first_sample0_responses.jsonl
============================================================
  Remaining: 140 prompts
  Progress: 1/140 | Rate: 0.72/s | ETA: 3.2m
  Progress: 2/140 | Rate: 0.62/s | ETA: 3.7m
  Progress: 3/140 | Rate: 0.71/s | ETA: 3.2m
  Progress: 4/140 | Rate: 0.71/s | ETA: 3.2m
  Progress: 5/140 | Rate: 0.72/s | ETA: 3.1m
  Progress: 6/140 | Rate: 0.75/s | ETA: 3.0m
  Progress: 7/140 | Rate: 0.77/s | ETA: 2.9m
  Progress: 8/140 | Rate: 0.78/s | ETA: 2.8m
  Progress: 9/140 | Rate: 0.80/s | ETA: 2.7m
  Progress: 10/140 | Rate: 0.77/s | ETA: 2.8m
  Progress: 11/140 | Rate: 0.72/s | ETA: 3.0m
  Progress: 12/140 | Rate: 0.67/s | ETA: 3.2m
  Progress: 13/140 | Rate: 0.66/s | ETA: 3.2m
  Progress: 14/140 | Rate: 0.65/s | ETA: 3.3m
  Progress: 15/140 | Rate: 0.57/s | ETA: 3.6m
  Progress: 16/140 | Rate: 0.58/s | ETA: 3.6m
  Progress: 17/140 | Rate: 0.56/s | ETA: 3.7m
  Progress: 18/140 | Rate: 0.57/s | ETA: 3.6m
  Progress: 19/140 | Rate: 0.49/s | ETA: 4.1m
  Progress: 20/140 | Rate: 0.43/s | ETA: 4.6m
  Progress: 21/140 | Rate: 0.44/s | ETA: 4.5m
  Progress: 22/140 | Rate: 0.45/s | ETA: 4.3m
  Progress: 23/140 | Rate: 0.46/s | ETA: 4.3m
  Progress: 24/140 | Rate: 0.42/s | ETA: 4.6m
  Progress: 25/140 | Rate: 0.43/s | ETA: 4.5m
  Progress: 26/140 | Rate: 0.43/s | ETA: 4.4m
  Progress: 27/140 | Rate: 0.44/s | ETA: 4.3m
  Progress: 28/140 | Rate: 0.44/s | ETA: 4.2m
  Progress: 29/140 | Rate: 0.45/s | ETA: 4.1m
  Progress: 30/140 | Rate: 0.45/s | ETA: 4.0m
  Progress: 31/140 | Rate: 0.42/s | ETA: 4.3m
  Progress: 32/140 | Rate: 0.40/s | ETA: 4.5m
  Progress: 33/140 | Rate: 0.40/s | ETA: 4.4m
  Progress: 34/140 | Rate: 0.39/s | ETA: 4.5m
  Progress: 35/140 | Rate: 0.40/s | ETA: 4.4m
  Progress: 36/140 | Rate: 0.40/s | ETA: 4.3m
  Progress: 37/140 | Rate: 0.40/s | ETA: 4.3m
  Progress: 38/140 | Rate: 0.39/s | ETA: 4.3m
  Progress: 39/140 | Rate: 0.38/s | ETA: 4.4m
  Progress: 40/140 | Rate: 0.37/s | ETA: 4.5m
  Progress: 41/140 | Rate: 0.36/s | ETA: 4.5m
  Progress: 42/140 | Rate: 0.35/s | ETA: 4.7m
  Progress: 43/140 | Rate: 0.35/s | ETA: 4.7m
  Progress: 44/140 | Rate: 0.34/s | ETA: 4.7m
  Progress: 45/140 | Rate: 0.33/s | ETA: 4.8m
  Progress: 46/140 | Rate: 0.33/s | ETA: 4.7m
  Progress: 47/140 | Rate: 0.33/s | ETA: 4.7m
  Progress: 48/140 | Rate: 0.32/s | ETA: 4.8m
  Progress: 49/140 | Rate: 0.32/s | ETA: 4.7m
  Progress: 50/140 | Rate: 0.32/s | ETA: 4.6m
  Progress: 51/140 | Rate: 0.33/s | ETA: 4.5m
  Progress: 52/140 | Rate: 0.33/s | ETA: 4.4m
  Progress: 53/140 | Rate: 0.33/s | ETA: 4.4m
  Progress: 54/140 | Rate: 0.34/s | ETA: 4.3m
  Progress: 55/140 | Rate: 0.34/s | ETA: 4.2m
  Progress: 56/140 | Rate: 0.34/s | ETA: 4.1m
  Progress: 57/140 | Rate: 0.34/s | ETA: 4.0m
  Progress: 58/140 | Rate: 0.34/s | ETA: 4.0m
  Progress: 59/140 | Rate: 0.35/s | ETA: 3.9m
  Progress: 60/140 | Rate: 0.34/s | ETA: 3.9m
  Progress: 61/140 | Rate: 0.34/s | ETA: 3.8m
  Progress: 62/140 | Rate: 0.35/s | ETA: 3.8m
  Progress: 63/140 | Rate: 0.35/s | ETA: 3.7m
  Progress: 64/140 | Rate: 0.35/s | ETA: 3.6m
  Progress: 65/140 | Rate: 0.35/s | ETA: 3.5m
  Progress: 66/140 | Rate: 0.36/s | ETA: 3.5m
  Progress: 67/140 | Rate: 0.36/s | ETA: 3.4m
  Progress: 68/140 | Rate: 0.36/s | ETA: 3.3m
  Progress: 69/140 | Rate: 0.37/s | ETA: 3.2m
  Progress: 70/140 | Rate: 0.37/s | ETA: 3.2m
  Progress: 71/140 | Rate: 0.37/s | ETA: 3.1m
  Progress: 72/140 | Rate: 0.37/s | ETA: 3.0m
  Progress: 73/140 | Rate: 0.38/s | ETA: 3.0m
  Progress: 74/140 | Rate: 0.38/s | ETA: 2.9m
  Progress: 75/140 | Rate: 0.38/s | ETA: 2.9m
  Progress: 76/140 | Rate: 0.38/s | ETA: 2.8m
  Progress: 77/140 | Rate: 0.39/s | ETA: 2.7m
  Progress: 78/140 | Rate: 0.39/s | ETA: 2.7m
  Progress: 79/140 | Rate: 0.39/s | ETA: 2.6m
  Progress: 80/140 | Rate: 0.38/s | ETA: 2.6m
  Progress: 81/140 | Rate: 0.38/s | ETA: 2.6m
  Progress: 82/140 | Rate: 0.38/s | ETA: 2.6m
  Progress: 83/140 | Rate: 0.38/s | ETA: 2.5m
  Progress: 84/140 | Rate: 0.38/s | ETA: 2.5m
  Progress: 85/140 | Rate: 0.37/s | ETA: 2.5m
  Progress: 86/140 | Rate: 0.37/s | ETA: 2.4m
  Progress: 87/140 | Rate: 0.37/s | ETA: 2.4m
  Progress: 88/140 | Rate: 0.36/s | ETA: 2.4m
  Progress: 89/140 | Rate: 0.36/s | ETA: 2.3m
  Progress: 90/140 | Rate: 0.36/s | ETA: 2.3m
  Progress: 91/140 | Rate: 0.37/s | ETA: 2.2m
  Progress: 92/140 | Rate: 0.36/s | ETA: 2.2m
  Progress: 93/140 | Rate: 0.36/s | ETA: 2.2m
  Progress: 94/140 | Rate: 0.36/s | ETA: 2.1m
  Progress: 95/140 | Rate: 0.37/s | ETA: 2.1m
  Progress: 96/140 | Rate: 0.37/s | ETA: 2.0m
  Progress: 97/140 | Rate: 0.37/s | ETA: 1.9m
  Progress: 98/140 | Rate: 0.36/s | ETA: 1.9m
  Progress: 99/140 | Rate: 0.36/s | ETA: 1.9m
  Progress: 100/140 | Rate: 0.36/s | ETA: 1.8m
  Progress: 101/140 | Rate: 0.36/s | ETA: 1.8m
  Progress: 102/140 | Rate: 0.35/s | ETA: 1.8m
  Progress: 103/140 | Rate: 0.35/s | ETA: 1.7m
  Progress: 104/140 | Rate: 0.35/s | ETA: 1.7m
  Progress: 105/140 | Rate: 0.35/s | ETA: 1.7m
  Progress: 106/140 | Rate: 0.35/s | ETA: 1.6m
  Progress: 107/140 | Rate: 0.35/s | ETA: 1.6m
  Progress: 108/140 | Rate: 0.35/s | ETA: 1.5m
  Progress: 109/140 | Rate: 0.35/s | ETA: 1.5m
  Progress: 110/140 | Rate: 0.35/s | ETA: 1.4m
  Progress: 111/140 | Rate: 0.35/s | ETA: 1.4m
  Progress: 112/140 | Rate: 0.35/s | ETA: 1.3m
  Progress: 113/140 | Rate: 0.35/s | ETA: 1.3m
  Progress: 114/140 | Rate: 0.35/s | ETA: 1.2m
  Progress: 115/140 | Rate: 0.35/s | ETA: 1.2m
  Progress: 116/140 | Rate: 0.34/s | ETA: 1.2m
  Progress: 117/140 | Rate: 0.35/s | ETA: 1.1m
  Progress: 118/140 | Rate: 0.35/s | ETA: 1.1m
  Progress: 119/140 | Rate: 0.35/s | ETA: 1.0m
  Progress: 120/140 | Rate: 0.35/s | ETA: 1.0m
  Progress: 121/140 | Rate: 0.35/s | ETA: 0.9m
  Progress: 122/140 | Rate: 0.35/s | ETA: 0.9m
  Progress: 123/140 | Rate: 0.35/s | ETA: 0.8m
  Progress: 124/140 | Rate: 0.35/s | ETA: 0.8m
  Progress: 125/140 | Rate: 0.35/s | ETA: 0.7m
  Progress: 126/140 | Rate: 0.36/s | ETA: 0.7m
  Progress: 127/140 | Rate: 0.36/s | ETA: 0.6m
  Progress: 128/140 | Rate: 0.36/s | ETA: 0.6m
  Progress: 129/140 | Rate: 0.36/s | ETA: 0.5m
  Progress: 130/140 | Rate: 0.36/s | ETA: 0.5m
  Progress: 131/140 | Rate: 0.36/s | ETA: 0.4m
  Progress: 132/140 | Rate: 0.36/s | ETA: 0.4m
  Progress: 133/140 | Rate: 0.36/s | ETA: 0.3m
  Progress: 134/140 | Rate: 0.36/s | ETA: 0.3m
  Progress: 135/140 | Rate: 0.37/s | ETA: 0.2m
  Progress: 136/140 | Rate: 0.37/s | ETA: 0.2m
  Progress: 137/140 | Rate: 0.37/s | ETA: 0.1m
  Progress: 138/140 | Rate: 0.37/s | ETA: 0.1m
  Progress: 139/140 | Rate: 0.37/s | ETA: 0.0m
  Progress: 140/140 | Rate: 0.37/s | ETA: 0.0m

✔ Done. 140 responses in 376.1s (0.37/s)
>>> regime=clarification_first  sample=1  23:14:41Z

============================================================
  Model:   gpt_oss_120b (openai/gpt-oss-120b-maas)
  Regime:  clarification_first  |  Sample: 1  |  Run: run_20260521
  Output:  /home/satvik/Documents/CIKM/runs/run_20260521/responses/gpt_oss_120b_clarification_first_sample1_responses.jsonl
============================================================
  Remaining: 140 prompts
  Progress: 1/140 | Rate: 0.73/s | ETA: 3.2m
  Progress: 2/140 | Rate: 0.81/s | ETA: 2.8m
  Progress: 3/140 | Rate: 0.70/s | ETA: 3.3m
  Progress: 4/140 | Rate: 0.71/s | ETA: 3.2m
  Progress: 5/140 | Rate: 0.76/s | ETA: 3.0m
  Progress: 6/140 | Rate: 0.79/s | ETA: 2.8m
  Progress: 7/140 | Rate: 0.82/s | ETA: 2.7m
  Progress: 8/140 | Rate: 0.83/s | ETA: 2.7m
  Progress: 9/140 | Rate: 0.82/s | ETA: 2.6m
  Progress: 10/140 | Rate: 0.85/s | ETA: 2.6m
  Progress: 11/140 | Rate: 0.85/s | ETA: 2.5m
  Progress: 12/140 | Rate: 0.84/s | ETA: 2.5m
  Progress: 13/140 | Rate: 0.77/s | ETA: 2.7m
  Progress: 14/140 | Rate: 0.76/s | ETA: 2.8m
  Progress: 15/140 | Rate: 0.74/s | ETA: 2.8m
  Progress: 16/140 | Rate: 0.72/s | ETA: 2.9m
  Progress: 17/140 | Rate: 0.61/s | ETA: 3.3m
  Progress: 18/140 | Rate: 0.55/s | ETA: 3.7m
  Progress: 19/140 | Rate: 0.52/s | ETA: 3.9m
  Progress: 20/140 | Rate: 0.49/s | ETA: 4.1m
  Progress: 21/140 | Rate: 0.49/s | ETA: 4.0m
  Progress: 22/140 | Rate: 0.49/s | ETA: 4.0m
  Progress: 23/140 | Rate: 0.49/s | ETA: 4.0m
  Progress: 24/140 | Rate: 0.48/s | ETA: 4.1m
  Progress: 25/140 | Rate: 0.45/s | ETA: 4.2m
  Progress: 26/140 | Rate: 0.46/s | ETA: 4.1m
  Progress: 27/140 | Rate: 0.47/s | ETA: 4.0m
  Progress: 28/140 | Rate: 0.48/s | ETA: 3.9m
  Progress: 29/140 | Rate: 0.49/s | ETA: 3.8m
  Progress: 30/140 | Rate: 0.50/s | ETA: 3.7m
  Progress: 31/140 | Rate: 0.48/s | ETA: 3.8m
  Progress: 32/140 | Rate: 0.48/s | ETA: 3.7m
  Progress: 33/140 | Rate: 0.48/s | ETA: 3.7m
  Progress: 34/140 | Rate: 0.49/s | ETA: 3.6m
  Progress: 35/140 | Rate: 0.46/s | ETA: 3.8m
  Progress: 36/140 | Rate: 0.46/s | ETA: 3.7m
  Progress: 37/140 | Rate: 0.47/s | ETA: 3.7m
  Progress: 38/140 | Rate: 0.45/s | ETA: 3.8m
  Progress: 39/140 | Rate: 0.46/s | ETA: 3.7m
  Progress: 40/140 | Rate: 0.46/s | ETA: 3.6m
  Progress: 41/140 | Rate: 0.46/s | ETA: 3.6m
  Progress: 42/140 | Rate: 0.47/s | ETA: 3.5m
  Progress: 43/140 | Rate: 0.45/s | ETA: 3.6m
  Progress: 44/140 | Rate: 0.44/s | ETA: 3.6m
  Progress: 45/140 | Rate: 0.43/s | ETA: 3.7m
  Progress: 46/140 | Rate: 0.40/s | ETA: 3.9m
  Progress: 47/140 | Rate: 0.39/s | ETA: 3.9m
  Progress: 48/140 | Rate: 0.39/s | ETA: 4.0m
  Progress: 49/140 | Rate: 0.39/s | ETA: 3.9m
  Progress: 50/140 | Rate: 0.38/s | ETA: 4.0m
  Progress: 51/140 | Rate: 0.38/s | ETA: 3.9m
  Progress: 52/140 | Rate: 0.38/s | ETA: 3.8m
  Progress: 53/140 | Rate: 0.39/s | ETA: 3.7m
  Progress: 54/140 | Rate: 0.39/s | ETA: 3.7m
  Progress: 55/140 | Rate: 0.39/s | ETA: 3.6m
  Progress: 56/140 | Rate: 0.40/s | ETA: 3.5m
  Progress: 57/140 | Rate: 0.40/s | ETA: 3.5m
  Progress: 58/140 | Rate: 0.40/s | ETA: 3.4m
  Progress: 59/140 | Rate: 0.41/s | ETA: 3.3m
  Progress: 60/140 | Rate: 0.41/s | ETA: 3.3m
  Progress: 61/140 | Rate: 0.41/s | ETA: 3.2m
  Progress: 62/140 | Rate: 0.41/s | ETA: 3.2m
  Progress: 63/140 | Rate: 0.42/s | ETA: 3.1m
  Progress: 64/140 | Rate: 0.42/s | ETA: 3.0m
  Progress: 65/140 | Rate: 0.42/s | ETA: 3.0m
  Progress: 66/140 | Rate: 0.42/s | ETA: 2.9m
  Progress: 67/140 | Rate: 0.42/s | ETA: 2.9m
  Progress: 68/140 | Rate: 0.43/s | ETA: 2.8m
  Progress: 69/140 | Rate: 0.43/s | ETA: 2.8m
  Progress: 70/140 | Rate: 0.43/s | ETA: 2.7m
  Progress: 71/140 | Rate: 0.43/s | ETA: 2.6m
  Progress: 72/140 | Rate: 0.44/s | ETA: 2.6m
  Progress: 73/140 | Rate: 0.44/s | ETA: 2.5m
  Progress: 74/140 | Rate: 0.44/s | ETA: 2.5m
  Progress: 75/140 | Rate: 0.45/s | ETA: 2.4m
  Progress: 76/140 | Rate: 0.45/s | ETA: 2.4m
  Progress: 77/140 | Rate: 0.45/s | ETA: 2.3m
  Progress: 78/140 | Rate: 0.45/s | ETA: 2.3m
  Progress: 79/140 | Rate: 0.45/s | ETA: 2.2m
  Progress: 80/140 | Rate: 0.45/s | ETA: 2.2m
  Progress: 81/140 | Rate: 0.43/s | ETA: 2.3m
  Progress: 82/140 | Rate: 0.43/s | ETA: 2.2m
  Progress: 83/140 | Rate: 0.43/s | ETA: 2.2m
  Progress: 84/140 | Rate: 0.42/s | ETA: 2.2m
  Progress: 85/140 | Rate: 0.42/s | ETA: 2.2m
  Progress: 86/140 | Rate: 0.41/s | ETA: 2.2m
  Progress: 87/140 | Rate: 0.41/s | ETA: 2.2m
  Progress: 88/140 | Rate: 0.40/s | ETA: 2.1m
  Progress: 89/140 | Rate: 0.40/s | ETA: 2.1m
  Progress: 90/140 | Rate: 0.40/s | ETA: 2.1m
  Progress: 91/140 | Rate: 0.40/s | ETA: 2.1m
  Progress: 92/140 | Rate: 0.40/s | ETA: 2.0m
  Progress: 93/140 | Rate: 0.40/s | ETA: 2.0m
  Progress: 94/140 | Rate: 0.40/s | ETA: 1.9m
  Progress: 95/140 | Rate: 0.40/s | ETA: 1.9m
  Progress: 96/140 | Rate: 0.41/s | ETA: 1.8m
  Progress: 97/140 | Rate: 0.41/s | ETA: 1.8m
  Progress: 98/140 | Rate: 0.41/s | ETA: 1.7m
  Progress: 99/140 | Rate: 0.41/s | ETA: 1.7m
  Progress: 100/140 | Rate: 0.41/s | ETA: 1.6m
  Progress: 101/140 | Rate: 0.41/s | ETA: 1.6m
  Progress: 102/140 | Rate: 0.41/s | ETA: 1.6m
  Progress: 103/140 | Rate: 0.40/s | ETA: 1.5m
  Progress: 104/140 | Rate: 0.40/s | ETA: 1.5m
  Progress: 105/140 | Rate: 0.40/s | ETA: 1.4m
  Progress: 106/140 | Rate: 0.40/s | ETA: 1.4m
  Progress: 107/140 | Rate: 0.40/s | ETA: 1.4m
  Progress: 108/140 | Rate: 0.39/s | ETA: 1.4m
  Progress: 109/140 | Rate: 0.39/s | ETA: 1.3m
  Progress: 110/140 | Rate: 0.39/s | ETA: 1.3m
  Progress: 111/140 | Rate: 0.39/s | ETA: 1.3m
  Progress: 112/140 | Rate: 0.38/s | ETA: 1.2m
  Progress: 113/140 | Rate: 0.38/s | ETA: 1.2m
  Progress: 114/140 | Rate: 0.38/s | ETA: 1.1m
  Progress: 115/140 | Rate: 0.37/s | ETA: 1.1m
  Progress: 116/140 | Rate: 0.37/s | ETA: 1.1m
  Progress: 117/140 | Rate: 0.37/s | ETA: 1.0m
  Progress: 118/140 | Rate: 0.37/s | ETA: 1.0m
  Progress: 119/140 | Rate: 0.37/s | ETA: 0.9m
  Progress: 120/140 | Rate: 0.37/s | ETA: 0.9m
  Progress: 121/140 | Rate: 0.37/s | ETA: 0.9m
  Progress: 122/140 | Rate: 0.37/s | ETA: 0.8m
  Progress: 123/140 | Rate: 0.37/s | ETA: 0.8m
  Progress: 124/140 | Rate: 0.38/s | ETA: 0.7m
  Progress: 125/140 | Rate: 0.38/s | ETA: 0.7m
  Progress: 126/140 | Rate: 0.38/s | ETA: 0.6m
  Progress: 127/140 | Rate: 0.38/s | ETA: 0.6m
  Progress: 128/140 | Rate: 0.38/s | ETA: 0.5m
  Progress: 129/140 | Rate: 0.38/s | ETA: 0.5m
  Progress: 130/140 | Rate: 0.38/s | ETA: 0.4m
  Progress: 131/140 | Rate: 0.38/s | ETA: 0.4m
  Progress: 132/140 | Rate: 0.38/s | ETA: 0.3m
  Progress: 133/140 | Rate: 0.38/s | ETA: 0.3m
  Progress: 134/140 | Rate: 0.39/s | ETA: 0.3m
  Progress: 135/140 | Rate: 0.39/s | ETA: 0.2m
  Progress: 136/140 | Rate: 0.39/s | ETA: 0.2m
  Progress: 137/140 | Rate: 0.39/s | ETA: 0.1m
  Progress: 138/140 | Rate: 0.39/s | ETA: 0.1m
  Progress: 139/140 | Rate: 0.39/s | ETA: 0.0m
  Progress: 140/140 | Rate: 0.39/s | ETA: 0.0m

✔ Done. 140 responses in 355.8s (0.39/s)
>>> regime=clarification_first  sample=2  23:20:38Z

============================================================
  Model:   gpt_oss_120b (openai/gpt-oss-120b-maas)
  Regime:  clarification_first  |  Sample: 2  |  Run: run_20260521
  Output:  /home/satvik/Documents/CIKM/runs/run_20260521/responses/gpt_oss_120b_clarification_first_sample2_responses.jsonl
============================================================
  Remaining: 140 prompts
  Progress: 1/140 | Rate: 0.41/s | ETA: 5.7m
  Progress: 2/140 | Rate: 0.51/s | ETA: 4.5m
  Progress: 3/140 | Rate: 0.59/s | ETA: 3.9m
  Progress: 4/140 | Rate: 0.62/s | ETA: 3.7m
  Progress: 5/140 | Rate: 0.65/s | ETA: 3.5m
  Progress: 6/140 | Rate: 0.65/s | ETA: 3.4m
  Progress: 7/140 | Rate: 0.63/s | ETA: 3.5m
  Progress: 8/140 | Rate: 0.63/s | ETA: 3.5m
  Progress: 9/140 | Rate: 0.65/s | ETA: 3.4m
  Progress: 10/140 | Rate: 0.66/s | ETA: 3.3m
  Progress: 11/140 | Rate: 0.65/s | ETA: 3.3m
  Progress: 12/140 | Rate: 0.56/s | ETA: 3.8m
  Progress: 13/140 | Rate: 0.52/s | ETA: 4.1m
  Progress: 14/140 | Rate: 0.52/s | ETA: 4.1m
  Progress: 15/140 | Rate: 0.47/s | ETA: 4.4m
  Progress: 16/140 | Rate: 0.48/s | ETA: 4.3m
  Progress: 17/140 | Rate: 0.44/s | ETA: 4.6m
  Progress: 18/140 | Rate: 0.45/s | ETA: 4.5m
  Progress: 19/140 | Rate: 0.42/s | ETA: 4.8m
  Progress: 20/140 | Rate: 0.39/s | ETA: 5.2m
  Progress: 21/140 | Rate: 0.39/s | ETA: 5.1m
  Progress: 22/140 | Rate: 0.39/s | ETA: 5.1m
  Progress: 23/140 | Rate: 0.39/s | ETA: 4.9m
  Progress: 24/140 | Rate: 0.39/s | ETA: 4.9m
  Progress: 25/140 | Rate: 0.38/s | ETA: 5.1m
  Progress: 26/140 | Rate: 0.38/s | ETA: 5.0m
  Progress: 27/140 | Rate: 0.39/s | ETA: 4.8m
  Progress: 28/140 | Rate: 0.39/s | ETA: 4.8m
  Progress: 29/140 | Rate: 0.38/s | ETA: 4.8m
  Progress: 30/140 | Rate: 0.39/s | ETA: 4.7m
  Progress: 31/140 | Rate: 0.38/s | ETA: 4.8m
  Progress: 32/140 | Rate: 0.37/s | ETA: 4.9m
  Progress: 33/140 | Rate: 0.37/s | ETA: 4.8m
  Progress: 34/140 | Rate: 0.36/s | ETA: 4.9m
  Progress: 35/140 | Rate: 0.36/s | ETA: 4.8m
  Progress: 36/140 | Rate: 0.37/s | ETA: 4.7m
  Progress: 37/140 | Rate: 0.36/s | ETA: 4.8m
  Progress: 38/140 | Rate: 0.34/s | ETA: 4.9m
  Progress: 39/140 | Rate: 0.35/s | ETA: 4.9m
  Progress: 40/140 | Rate: 0.33/s | ETA: 5.0m
  Progress: 41/140 | Rate: 0.32/s | ETA: 5.2m
  Progress: 42/140 | Rate: 0.32/s | ETA: 5.1m
  Progress: 43/140 | Rate: 0.32/s | ETA: 5.0m
  Progress: 44/140 | Rate: 0.32/s | ETA: 5.1m
  Progress: 45/140 | Rate: 0.31/s | ETA: 5.1m
  Progress: 46/140 | Rate: 0.31/s | ETA: 5.1m
  Progress: 47/140 | Rate: 0.31/s | ETA: 5.0m
  Progress: 48/140 | Rate: 0.30/s | ETA: 5.0m
  [cat5_orig_009] [Attempt 1] Error: Expecting value: line 1 column 1 (char 0) — waiting 2s
  Progress: 49/140 | Rate: 0.19/s | ETA: 8.1m
  Progress: 50/140 | Rate: 0.18/s | ETA: 8.2m
  Progress: 51/140 | Rate: 0.19/s | ETA: 8.0m
  Progress: 52/140 | Rate: 0.19/s | ETA: 7.8m
  Progress: 53/140 | Rate: 0.19/s | ETA: 7.6m
  Progress: 54/140 | Rate: 0.19/s | ETA: 7.4m
  Progress: 55/140 | Rate: 0.20/s | ETA: 7.2m
  Progress: 56/140 | Rate: 0.20/s | ETA: 7.0m
  Progress: 57/140 | Rate: 0.20/s | ETA: 6.9m
  Progress: 58/140 | Rate: 0.20/s | ETA: 6.7m
  Progress: 59/140 | Rate: 0.21/s | ETA: 6.6m
  Progress: 60/140 | Rate: 0.21/s | ETA: 6.4m
  Progress: 61/140 | Rate: 0.21/s | ETA: 6.3m
  Progress: 62/140 | Rate: 0.21/s | ETA: 6.1m
  Progress: 63/140 | Rate: 0.21/s | ETA: 6.0m
  Progress: 64/140 | Rate: 0.22/s | ETA: 5.8m
  Progress: 65/140 | Rate: 0.22/s | ETA: 5.7m
  Progress: 66/140 | Rate: 0.22/s | ETA: 5.6m
  Progress: 67/140 | Rate: 0.22/s | ETA: 5.4m
  Progress: 68/140 | Rate: 0.23/s | ETA: 5.3m
  Progress: 69/140 | Rate: 0.23/s | ETA: 5.2m
  Progress: 70/140 | Rate: 0.23/s | ETA: 5.0m
  Progress: 71/140 | Rate: 0.23/s | ETA: 4.9m
  Progress: 72/140 | Rate: 0.24/s | ETA: 4.8m
  Progress: 73/140 | Rate: 0.24/s | ETA: 4.7m
  Progress: 74/140 | Rate: 0.24/s | ETA: 4.6m
  Progress: 75/140 | Rate: 0.24/s | ETA: 4.5m
  Progress: 76/140 | Rate: 0.24/s | ETA: 4.4m
  Progress: 77/140 | Rate: 0.24/s | ETA: 4.3m
  Progress: 78/140 | Rate: 0.25/s | ETA: 4.2m
  Progress: 79/140 | Rate: 0.25/s | ETA: 4.1m
  Progress: 80/140 | Rate: 0.25/s | ETA: 4.0m
  Progress: 81/140 | Rate: 0.25/s | ETA: 3.9m
  Progress: 82/140 | Rate: 0.25/s | ETA: 3.9m
  Progress: 83/140 | Rate: 0.25/s | ETA: 3.8m
  Progress: 84/140 | Rate: 0.25/s | ETA: 3.8m
  Progress: 85/140 | Rate: 0.25/s | ETA: 3.7m
  Progress: 86/140 | Rate: 0.25/s | ETA: 3.7m
  Progress: 87/140 | Rate: 0.25/s | ETA: 3.6m
  Progress: 88/140 | Rate: 0.25/s | ETA: 3.5m
  Progress: 89/140 | Rate: 0.25/s | ETA: 3.4m
  Progress: 90/140 | Rate: 0.25/s | ETA: 3.4m
  Progress: 91/140 | Rate: 0.25/s | ETA: 3.3m
  Progress: 92/140 | Rate: 0.25/s | ETA: 3.2m
  Progress: 93/140 | Rate: 0.25/s | ETA: 3.1m
  Progress: 94/140 | Rate: 0.25/s | ETA: 3.0m
  Progress: 95/140 | Rate: 0.26/s | ETA: 2.9m
  Progress: 96/140 | Rate: 0.26/s | ETA: 2.8m
  Progress: 97/140 | Rate: 0.26/s | ETA: 2.8m
  Progress: 98/140 | Rate: 0.26/s | ETA: 2.7m
  Progress: 99/140 | Rate: 0.26/s | ETA: 2.6m
  Progress: 100/140 | Rate: 0.26/s | ETA: 2.5m
  Progress: 101/140 | Rate: 0.26/s | ETA: 2.5m
  Progress: 102/140 | Rate: 0.26/s | ETA: 2.4m
  Progress: 103/140 | Rate: 0.26/s | ETA: 2.3m
  Progress: 104/140 | Rate: 0.26/s | ETA: 2.3m
  Progress: 105/140 | Rate: 0.26/s | ETA: 2.2m
  Progress: 106/140 | Rate: 0.26/s | ETA: 2.2m
  Progress: 107/140 | Rate: 0.26/s | ETA: 2.1m
  Progress: 108/140 | Rate: 0.26/s | ETA: 2.0m
  Progress: 109/140 | Rate: 0.26/s | ETA: 2.0m
